image_title,000000,000033,000066,000099,0000cc,0000ff,003300,003333,003366,003399,0033cc,0033ff,006600,006633,006666,006699,0066cc,0066ff,009900,009933,009966,009999,0099cc,0099ff,00cc00,00cc33,00cc66,00cc99,00cccc,00ccff,00ff00,00ff33,00ff66,00ff99,00ffcc,00ffff,330000,330033,330066,330099,3300cc,3300ff,333300,333333,333366,333399,3333cc,3333ff,336600,336633,336666,336699,3366cc,3366ff,339900,339933,339966,339999,3399cc,3399ff,33cc00,33cc33,33cc66,33cc99,33cccc,33ccff,33ff00,33ff33,33ff66,33ff99,33ffcc,33ffff,660000,660033,660066,660099,6600cc,6600ff,663300,663333,663366,663399,6633cc,6633ff,666600,666633,666666,666699,6666cc,6666ff,669900,669933,669966,669999,6699cc,6699ff,66cc00,66cc33,66cc66,66cc99,66cccc,66ccff,66ff00,66ff33,66ff66,66ff99,66ffcc,66ffff,990000,990033,990066,990099,9900cc,9900ff,993300,993333,993366,993399,9933cc,9933ff,996600,996633,996666,996699,9966cc,9966ff,999900,999933,999966,999999,9999cc,9999ff,99cc00,99cc33,99cc66,99cc99,99cccc,99ccff,99ff00,99ff33,99ff66,99ff99,99ffcc,99ffff,cc0000,cc0033,cc0066,cc0099,cc00cc,cc00ff,cc3300,cc3333,cc3366,cc3399,cc33cc,cc33ff,cc6600,cc6633,cc6666,cc6699,cc66cc,cc66ff,cc9900,cc9933,cc9966,cc9999,cc99cc,cc99ff,cccc00,cccc33,cccc66,cccc99,cccccc,ccccff,ccff00,ccff33,ccff66,ccff99,ccffcc,ccffff,ff0000,ff0033,ff0066,ff0099,ff00cc,ff00ff,ff3300,ff3333,ff3366,ff3399,ff33cc,ff33ff,ff6600,ff6633,ff6666,ff6699,ff66cc,ff66ff,ff9900,ff9933,ff9966,ff9999,ff99cc,ff99ff,ffcc00,ffcc33,ffcc66,ffcc99,ffcccc,ffccff,ffff00,ffff33,ffff66,ffff99,ffffcc,ffffff
anger_001,0.00300786920405599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048506349219559,1.18888110832252e-06,0.0,0.0,0.0,0.0,0.00408618436930452,0.0235909678324438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.34996498745136e-05,0.0289278551277037,0.0,0.0,0.0,0.0,0.0,0.0099652014499594,0.0569985269763068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000826272370284155,0.0,0.0,0.0,0.0,0.0,0.00627729225194293,0.041948481026052,0.0,0.0,0.0,0.0,0.0,0.0228288950420091,0.241058722404583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00205200879296468,0.0,0.0,0.0,0.0,0.0,0.0139562753305981,0.0712829334928019,0.0,0.0,0.0,0.0,0.0,0.0672157712212306,0.363075968313941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54554544081928e-05,0.0,0.0,0.0,0.0,0.0,0.0024229396987613,0.0169177781714295,0.0,0.0,0.0,0.0,0.0,0.00857302167211372,0.0100662563441668
anger_002,0.0267563657407407,0.0179075038580247,0.0,0.0,0.0,0.0,4.82253086419753e-07,0.0271069637345679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0198982445987654,0.00459490740740741,0.0,0.0,0.0,0.0,0.00451967592592593,0.0737239583333333,0.00422646604938272,0.0,0.0,0.0,0.0,0.0,0.00367573302469136,1.06095679012346e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.82253086419753e-07,0.0,0.0,0.0,0.0,6.65509259259259e-05,0.0833043981481482,0.000341435185185185,0.0,0.0,0.0,0.0,0.030580150462963,0.0140253665123457,0.00315634645061728,0.0,0.0,0.0,0.0,2.41126543209877e-06,0.0118494405864198,0.000600887345679012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000284047067901235,0.0,0.0,0.0,0.0,0.0,0.00789834104938272,0.0570987654320988,1.01273148148148e-05,0.0,0.0,0.0,0.0,0.0167930169753086,0.00753134645061729,0.0121691743827161,0.0,0.0,0.0,0.0,2.41126543209877e-05,0.0168089313271605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037181712962963,0.0,0.0,0.0,0.0,0.0,0.0129967206790123,0.0744116512345679,2.41126543209877e-06,0.0,0.0,0.0,0.0,0.0514048032407407,0.0969352816358025,0.000263310185185185,0.0,0.0,0.0,0.0,0.0161911651234568,0.000479841820987654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06095679012346e-05,0.00127989969135803,1.10918209876543e-05,0.0,0.0,0.0,0.0,0.0258000578703704,0.274875096450617
anger_003,0.00265580343955037,1.21596171484935e-05,0.0,0.0,0.0,0.0,4.53005344747796e-06,2.62266252222408e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000797289406756122,1.54975512676878e-05,0.0,0.0,0.0,0.0,0.00193910129938623,0.0150168887545238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000103475957695023,0.0145824804712972,7.15271596970205e-07,0.0,0.0,0.0,0.0,0.0102646242642538,0.0222685506284734,9.5369546262694e-07,0.0,0.0,0.0,0.0,0.0,4.7684773131347e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000244861310029467,0.0,0.0,0.0,0.0,0.0,0.00564611556261714,0.0388404398348104,2.14581479091061e-06,0.0,0.0,0.0,0.0,0.0101163246198153,0.0493151155247077,8.58325916364246e-06,0.0,0.0,0.0,0.0,2.38423865656735e-07,7.15271596970205e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14581479091061e-06,0.0,0.0,0.0,0.0,0.0,0.000113012912321292,0.00213961577040354,0.0,0.0,0.0,0.0,0.0,0.0269778988229252,0.0331657134083145,0.000310427873085069,0.0,0.0,0.0,0.0,0.0128493773918384,0.0848128527630107,1.54975512676878e-05,0.0,0.0,0.0,0.0,2.86108638788082e-06,4.05320571616449e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26916743101384e-05,0.00110032614000583,0.0,0.0,0.0,0.0,2.38423865656735e-07,0.0108788041421855,0.0123610853149734,0.000215058326822375,0.0,0.0,0.0,0.0,0.00814265185990881,0.635015977975357
anger_004,0.00156531531531532,2.25225225225225e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00581531531531532,4.5045045045045e-06,0.0,0.0,0.0,0.0,0.00570495495495496,0.085286036036036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000351351351351351,1.12612612612613e-05,0.0,0.0,0.0,0.0,0.000576576576576577,0.0288941441441441,0.0,0.0,0.0,0.0,0.0,0.0260855855855856,0.180957207207207,0.0,0.0,0.0,0.0,0.0,2.25225225225225e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5045045045045e-06,0.0,0.0,0.0,0.0,0.0,2.02702702702703e-05,0.0017972972972973,1.57657657657658e-05,0.0,0.0,0.0,0.0,0.00875900900900901,0.0373806306306306,0.0,0.0,0.0,0.0,0.0,0.0273378378378378,0.35729954954955,0.000108108108108108,0.0,0.0,0.0,0.0,0.00025,0.000213963963963964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.47747747747748e-05,1.12612612612613e-05,0.0,0.0,0.0,0.0,0.00045945945945946,0.00279504504504504,5.85585585585586e-05,0.0,0.0,0.0,0.0,0.00775225225225225,0.0230675675675676,0.000182432432432432,0.0,0.0,0.0,0.0,0.0180608108108108,0.128864864864865,9.00900900900901e-06,0.0,0.0,0.0,0.0,5.63063063063063e-05,2.92792792792793e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.88288288288288e-05,2.92792792792793e-05,6.75675675675676e-06,0.0,0.0,0.0,4.5045045045045e-06,0.000146396396396396,0.000711711711711712,0.0,0.0,0.0,0.0,0.0,0.00585585585585586,0.0144166666666667,7.65765765765766e-05,0.0,0.0,0.0,0.0,0.00427702702702703,0.0245810810810811
anger_005,0.0013384598443694,7.34106592277199e-07,0.0,0.0,0.0,0.0,7.34106592277199e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054573484069887,2.89972103949493e-05,0.0,0.0,0.0,0.0,0.0027809792981941,0.0202756570254001,1.835266480693e-07,0.0,0.0,0.0,0.0,1.26633387167817e-05,1.835266480693e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.32227279400969e-06,3.67053296138599e-07,0.0,0.0,0.0,0.0,4.95521949787109e-05,0.031763874614594,4.58816620173249e-06,0.0,0.0,0.0,0.0,0.0120901849948613,0.0902930920569667,3.67053296138599e-07,0.0,0.0,0.0,0.0,0.000149023638232271,3.67053296138599e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00183600058728527,1.22962854206431e-05,0.0,0.0,0.0,0.0,0.0089078329173396,0.0494418954632213,1.48656584936133e-05,0.0,0.0,0.0,0.0,0.0239471076200264,0.309493833504625,3.67053296138599e-07,0.0,0.0,0.0,0.0,0.000413669064748201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.91043899574218e-06,3.30347966524739e-06,0.0,0.0,0.0,0.0,2.3858464249009e-06,0.00337909264425194,9.17633240346498e-06,0.0,0.0,0.0,0.0,0.0183888195565996,0.0844947511378652,5.50579944207899e-05,0.0,0.0,0.0,0.0,0.0589070988107473,0.23329467038614,2.56937307297019e-06,0.0,0.0,0.0,0.0,3.85405960945529e-06,5.50579944207899e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.05637938628689e-05,2.0187931287623e-06,0.0,0.0,0.0,0.0,0.00610336220819263,0.0229777198649244,4.1660549111731e-05,0.0,0.0,0.0,0.0,0.00203512700044046,0.0119077595066804
anger_006,0.000933164604424447,1.87476565429321e-07,0.0,0.0,0.0,0.0,2.81214848143982e-07,1.87476565429321e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0302331271091114,0.000343832020997375,0.0,0.0,0.0,0.0,0.00750103112110986,0.0441246719160105,4.96812898387702e-06,0.0,0.0,0.0,0.0,1.87476565429321e-07,7.49906261717285e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035498687664042,0.000106299212598425,0.0,0.0,0.0,0.0,0.00332808398950131,0.172475065616798,0.000928852643419573,0.0,0.0,0.0,0.0,0.00368316460442445,0.0634406636670416,1.16235470566179e-05,0.0,0.0,0.0,0.0,0.0,1.21859767529059e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.87476565429321e-07,1.87476565429321e-07,0.0,0.0,0.0,0.0,1.49981252343457e-06,0.00657208473940757,0.000341019872515935,0.0,0.0,0.0,0.0,0.00606242969628796,0.097954349456318,0.00359580052493438,0.0,0.0,0.0,0.0,0.00293644544431946,0.122885733033371,1.38732658417698e-05,0.0,0.0,0.0,0.0,9.37382827146607e-08,2.81214848143982e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12485939257593e-06,1.21859767529059e-06,0.0,0.0,0.0,0.0,3.91826021747282e-05,0.00729274465691788,0.00017960254968129,0.0,0.0,0.0,1.87476565429321e-07,0.0105883952005999,0.127660948631421,0.00339407574053243,0.0,0.0,0.0,0.0,0.0242403449568804,0.131053337082865,3.56205474315711e-06,0.0,0.0,0.0,0.0,0.0,2.43719535058118e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.18710161229846e-06,0.00011323584551931,1.78102737157855e-06,0.0,0.0,0.0,9.37382827146607e-08,0.000529808773903262,0.06935808023997,0.00155221222347207,0.0,0.0,0.0,0.0,0.0028996062992126,0.0532459692538433
anger_007,0.0106724782067248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.151100041511e-06,0.0,0.0,0.0,0.0,2.4906600249066e-05,0.185076795350768,4.151100041511e-06,0.0,0.0,0.0,0.0,8.302200083022e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5662100456621e-05,0.247816521378165,0.0,0.0,0.0,0.0,0.0,8.302200083022e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2266500622665e-05,0.35019095060191,1.2453300124533e-05,0.0,0.0,0.0,0.0,2.4906600249066e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000178497301784973,0.190498132004981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0153715234537152
anger_008,0.0149496527777778,3.47222222222222e-06,0.0,0.0,0.0,0.0,3.47222222222222e-06,1.73611111111111e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0211041666666667,0.000428819444444445,0.0,0.0,0.0,0.0,0.00610590277777778,0.0523802083333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00065625,2.95138888888889e-05,0.0,0.0,0.0,0.0,0.000447916666666667,0.0436423611111111,0.000204861111111111,0.0,0.0,0.0,0.0,0.0106024305555556,0.0670798611111111,1.21527777777778e-05,0.0,0.0,0.0,0.0,1.38888888888889e-05,5.20833333333333e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.43055555555555e-05,1.73611111111111e-06,0.0,0.0,0.0,0.0,0.000149305555555556,0.00526041666666667,6.07638888888889e-05,0.0,0.0,0.0,0.0,0.00489409722222222,0.0453524305555556,0.000279513888888889,0.0,0.0,0.0,0.0,0.0104600694444444,0.214053819444444,6.42361111111111e-05,0.0,0.0,0.0,0.0,4.6875e-05,3.47222222222222e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000128472222222222,5.20833333333333e-06,0.0,0.0,0.0,0.0,0.000498263888888889,0.0185763888888889,1.38888888888889e-05,0.0,0.0,0.0,0.0,0.0190677083333333,0.0543836805555556,0.000376736111111111,0.0,0.0,0.0,0.0,0.0140590277777778,0.293973958333333,0.000147569444444444,0.0,0.0,0.0,0.0,0.000171875,0.000157986111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08333333333333e-05,4.34027777777778e-05,0.0,0.0,0.0,0.0,0.0,0.0003125,0.005984375,1.73611111111111e-06,0.0,0.0,0.0,0.0,0.0124791666666667,0.0145295138888889,0.000826388888888889,0.0,0.0,0.0,0.0,0.00336631944444444,0.0625208333333333
anger_009,0.317036114570361,3.7359900373599e-05,0.0,0.0,0.0,0.0,1.6604400166044e-05,2.4906600249066e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000406807804068078,0.000116230801162308,0.0,0.0,0.0,0.0,0.000199252801992528,0.0907762557077626,0.000178497301784973,0.0,0.0,0.0,0.0,2.0755500207555e-05,0.00016604400166044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000103777501037775,4.9813200498132e-05,0.0,0.0,0.0,0.0,0.000639269406392694,0.0132835201328352,0.000361145703611457,0.0,0.0,0.0,0.0,5.3964300539643e-05,0.000311332503113325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5662100456621e-05,3.3208800332088e-05,0.0,0.0,0.0,0.0,6.2266500622665e-05,0.0198173515981735,0.00317974263179743,0.0,0.0,0.0,0.0,0.000132835201328352,0.00623910336239103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6604400166044e-05,6.6417600664176e-05,0.0,0.0,0.0,0.0,9.1324200913242e-05,0.216973848069738,0.0317393109173931,0.0,0.0,0.0,0.0,0.000689082606890826,0.0217932752179328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000116230801162308,0.00117891241178912,0.0,0.0,0.0,0.0,0.000182648401826484,0.273860523038605
anger_010,0.102058319039451,1.22518990443519e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.16793269623458e-05,0.354602630074328,2.8587764436821e-05,0.0,0.0,0.0,0.0,7.75953606142285e-05,4.08396634811729e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.08396634811729e-06,0.0,0.0,0.0,0.0,0.000898472596585804,0.277039941190885,2.45037980887037e-05,0.0,0.0,0.0,0.0,4.08396634811729e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.08396634811729e-06,0.0,0.0,0.0,0.0,0.000592175120477007,0.172698684962836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0872866127583109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00454545454545455
